SEASON YEAR,WEEK,TRAP,NUMBER OF MOSQUITOES,WNV POS,WNV NEG,MIR
2009,34,T094,1,0,1,0.0
2009,34,T095,2,0,2,0.0
2009,34,T115,5,0,5,0.0
2009,34,T135,1,0,1,0.0
2009,34,T138,1,0,1,0.0
2009,34,T144,4,0,4,0.0
2009,34,T151,1,0,1,0.0
2009,34,T152,1,0,1,0.0
2009,34,T159,1,0,1,0.0
2009,34,T160,1,0,1,0.0
2009,34,T200,6,0,6,0.0
2009,34,T209,16,0,16,0.0
2009,34,T212,4,0,4,0.0
2009,34,T220,2,0,2,0.0
2009,34,T221,5,0,5,0.0
2009,34,T224,1,0,1,0.0
2009,34,T225,9,0,9,0.0
2009,34,T228,3,0,3,0.0
2009,34,T230,1,0,1,0.0
2009,34,T901,12,0,12,0.0
2009,34,T903,2,0,2,0.0
2009,34,T908,1,0,1,0.0
2009,34,T916,52,0,52,0.0
2009,34,T918,3,0,3,0.0
2009,34,T920,3,0,3,0.0
2009,35,T012,1,0,1,0.0
2009,35,T046,4,0,4,0.0
2009,35,T047,1,0,1,0.0
2009,35,T048,6,0,6,0.0
2009,35,T061,3,0,3,0.0
2009,35,T062,1,0,1,0.0
2009,35,T068,2,0,2,0.0
2009,35,T069,5,0,5,0.0
2009,35,T073,5,0,5,0.0
2009,35,T079,5,0,5,0.0
2009,35,T081,2,0,2,0.0
2009,35,T082,1,0,1,0.0
2009,35,T090,1,0,1,0.0
2009,35,T114,4,0,4,0.0
2009,35,T135,3,0,3,0.0
2009,35,T138,2,0,2,0.0
2009,35,T144,4,0,4,0.0
2009,35,T148,1,0,1,0.0
2009,35,T159,7,0,7,0.0
2009,35,T200,11,0,11,0.0
2009,35,T209,8,0,8,0.0
2009,35,T212,1,0,1,0.0
2009,35,T221,2,0,2,0.0
2009,35,T225,15,0,15,0.0
2009,35,T901,2,0,2,0.0
2009,35,T903,3,0,3,0.0
2009,35,T906,1,0,1,0.0
2009,35,T907,18,0,18,0.0
2009,35,T909,1,0,1,0.0
2009,35,T913,2,0,2,0.0
2009,35,T915,2,0,2,0.0
2009,35,T916,5,1,4,200.0
2009,36,T002,6,0,6,0.0
2009,36,T003,2,0,2,0.0
2009,36,T009,7,0,7,0.0
2009,36,T011,4,0,4,0.0
2009,36,T012,1,0,1,0.0
2009,36,T013,12,0,12,0.0
2009,36,T017,5,0,5,0.0
2009,36,T028,5,0,5,0.0
2009,36,T030,1,0,1,0.0
2009,36,T031,22,0,22,0.0
2009,36,T033,4,0,4,0.0
2009,36,T039,2,0,2,0.0
2009,36,T043,1,0,1,0.0
2009,36,T046,3,0,3,0.0
2009,36,T048,14,0,14,0.0
2009,36,T049,4,0,4,0.0
2009,36,T054A,2,0,2,0.0
2009,36,T054B,11,0,11,0.0
2009,36,T061,3,0,3,0.0
2009,36,T063,9,0,9,0.0
2009,36,T066,4,0,4,0.0
2009,36,T073,22,0,22,0.0
2009,36,T079,1,0,1,0.0
2009,36,T080,1,0,1,0.0
2009,36,T081,1,0,1,0.0
2009,36,T082,5,0,5,0.0
2009,36,T094,1,0,1,0.0
2009,36,T095,2,0,2,0.0
2009,36,T102,5,0,5,0.0
2009,36,T114,14,0,14,0.0
2009,36,T115,10,0,10,0.0
2009,36,T128,2,0,2,0.0
2009,36,T135,33,0,33,0.0
2009,36,T138,15,0,15,0.0
2009,36,T144,20,0,20,0.0
2009,36,T147,3,0,3,0.0
2009,36,T148,4,0,4,0.0
2009,36,T151,15,0,15,0.0
2009,36,T153,5,0,5,0.0
2009,36,T158,10,1,9,100.0
2009,36,T159,1,0,1,0.0
2009,36,T200,12,0,12,0.0
2009,36,T209,8,0,8,0.0
2009,36,T212,3,0,3,0.0
2009,36,T218,18,0,18,0.0
2009,36,T220,11,0,11,0.0
2009,36,T221,2,0,2,0.0
2009,36,T222,6,0,6,0.0
2009,36,T223,27,0,27,0.0
2009,36,T224,1,0,1,0.0
2009,36,T225,89,0,89,0.0
2009,36,T227,2,0,2,0.0
2009,36,T228,5,1,4,200.0
2009,36,T229,2,0,2,0.0
2009,36,T230,8,1,7,125.0
2009,36,T901,3,0,3,0.0
2009,36,T903,13,0,13,0.0
2009,36,T908,1,0,1,0.0
2009,36,T915,3,0,3,0.0
2009,36,T916,3,0,3,0.0
2009,36,T918,31,0,31,0.0
2009,36,T920,23,0,23,0.0
2009,37,T002,6,0,6,0.0
2009,37,T003,3,0,3,0.0
2009,37,T008,6,0,6,0.0
2009,37,T009,1,0,1,0.0
2009,37,T011,12,0,12,0.0
2009,37,T012,8,0,8,0.0
2009,37,T013,10,0,10,0.0
2009,37,T016,11,0,11,0.0
2009,37,T017,2,0,2,0.0
2009,37,T028,2,0,2,0.0
2009,37,T030,1,0,1,0.0
2009,37,T033,5,0,5,0.0
2009,37,T039,4,0,4,0.0
2009,37,T046,7,0,7,0.0
2009,37,T047,4,0,4,0.0
2009,37,T048,29,0,29,0.0
2009,37,T049,3,0,3,0.0
2009,37,T054A,6,0,6,0.0
2009,37,T054B,14,0,14,0.0
2009,37,T061,12,0,12,0.0
2009,37,T062,1,0,1,0.0
2009,37,T063,10,0,10,0.0
2009,37,T066,13,0,13,0.0
2009,37,T068,2,0,2,0.0
2009,37,T069,2,0,2,0.0
2009,37,T073,17,0,17,0.0
2009,37,T074,4,0,4,0.0
2009,37,T079,1,0,1,0.0
2009,37,T083,1,0,1,0.0
2009,37,T089,3,0,3,0.0
2009,37,T090,45,0,45,0.0
2009,37,T094,1,0,1,0.0
2009,37,T095,6,0,6,0.0
2009,37,T102,7,0,7,0.0
2009,37,T114,5,0,5,0.0
2009,37,T128,19,0,19,0.0
2009,37,T135,6,0,6,0.0
2009,37,T138,3,0,3,0.0
2009,37,T144,11,0,11,0.0
2009,37,T147,4,0,4,0.0
2009,37,T148,7,0,7,0.0
2009,37,T151,29,0,29,0.0
2009,37,T152,24,0,24,0.0
2009,37,T155,1,0,1,0.0
2009,37,T158,5,0,5,0.0
2009,37,T159,10,0,10,0.0
2009,37,T160,7,0,7,0.0
2009,37,T200,27,0,27,0.0
2009,37,T209,12,0,12,0.0
2009,37,T212,2,0,2,0.0
2009,37,T218,12,0,12,0.0
2009,37,T220,4,0,4,0.0
2009,37,T221,4,0,4,0.0
2009,37,T222,8,0,8,0.0
2009,37,T223,33,0,33,0.0
2009,37,T224,3,0,3,0.0
2009,37,T225,148,0,148,0.0
2009,37,T227,11,0,11,0.0
2009,37,T228,15,0,15,0.0
2009,37,T229,4,0,4,0.0
2009,37,T230,4,0,4,0.0
2009,37,T901,1,0,1,0.0
2009,37,T903,2,0,2,0.0
2009,37,T905,9,0,9,0.0
2009,37,T907,43,0,43,0.0
2009,37,T909,4,0,4,0.0
2009,37,T915,4,0,4,0.0
2009,37,T916,3,0,3,0.0
2009,38,T002,29,0,29,0.0
2009,38,T003,9,0,9,0.0
2009,38,T008,1,0,1,0.0
2009,38,T009,2,0,2,0.0
2009,38,T011,5,0,5,0.0
2009,38,T012,8,0,8,0.0
2009,38,T013,6,1,5,166.66666666666666
2009,38,T016,4,0,4,0.0
2009,38,T017,1,0,1,0.0
2009,38,T028,2,0,2,0.0
2009,38,T030,2,0,2,0.0
2009,38,T031,38,0,38,0.0
2009,38,T033,24,0,24,0.0
2009,38,T039,5,0,5,0.0
2009,38,T043,5,0,5,0.0
2009,38,T046,3,0,3,0.0
2009,38,T047,4,0,4,0.0
2009,38,T048,33,0,33,0.0
2009,38,T049,3,0,3,0.0
2009,38,T054A,5,0,5,0.0
2009,38,T054B,13,0,13,0.0
2009,38,T061,1,0,1,0.0
2009,38,T062,1,0,1,0.0
2009,38,T063,1,0,1,0.0
2009,38,T065,4,0,4,0.0
2009,38,T066,4,0,4,0.0
2009,38,T073,6,0,6,0.0
2009,38,T074,1,0,1,0.0
2009,38,T080,1,0,1,0.0
2009,38,T082,5,0,5,0.0
2009,38,T090,33,0,33,0.0
2009,38,T094,3,0,3,0.0
2009,38,T095,3,0,3,0.0
2009,38,T102,6,0,6,0.0
2009,38,T114,1,0,1,0.0
2009,38,T115,6,0,6,0.0
2009,38,T128,1,0,1,0.0
2009,38,T135,5,0,5,0.0
2009,38,T138,3,0,3,0.0
2009,38,T144,10,0,10,0.0
2009,38,T147,6,0,6,0.0
2009,38,T148,4,0,4,0.0
2009,38,T151,18,0,18,0.0
2009,38,T152,10,0,10,0.0
2009,38,T153,3,0,3,0.0
2009,38,T155,4,0,4,0.0
2009,38,T158,3,0,3,0.0
2009,38,T159,9,0,9,0.0
2009,38,T160,16,0,16,0.0
2009,38,T200,26,0,26,0.0
2009,38,T209,3,0,3,0.0
2009,38,T212,2,0,2,0.0
2009,38,T218,13,0,13,0.0
2009,38,T220,65,0,65,0.0
2009,38,T221,8,0,8,0.0
2009,38,T222,16,0,16,0.0
2009,38,T223,46,0,46,0.0
2009,38,T224,1,0,1,0.0
2009,38,T225,85,0,85,0.0
2009,38,T227,6,0,6,0.0
2009,38,T228,10,0,10,0.0
2009,38,T229,3,0,3,0.0
2009,38,T230,2,0,2,0.0
2009,38,T901,4,0,4,0.0
2009,38,T903,6,0,6,0.0
2009,38,T906,5,0,5,0.0
2009,38,T908,2,0,2,0.0
2009,38,T915,13,0,13,0.0
2009,38,T916,8,0,8,0.0
2009,38,T918,1,0,1,0.0
2009,38,T920,7,0,7,0.0
2009,39,T003,5,0,5,0.0
2009,39,T008,1,0,1,0.0
2009,39,T009,2,0,2,0.0
2009,39,T011,2,0,2,0.0
2009,39,T013,18,0,18,0.0
2009,39,T018,2,0,2,0.0
2009,39,T031,2,0,2,0.0
2009,39,T039,1,0,1,0.0
2009,39,T043,1,0,1,0.0
2009,39,T046,2,0,2,0.0
2009,39,T048,12,0,12,0.0
2009,39,T063,15,0,15,0.0
2009,39,T066,1,0,1,0.0
2009,39,T069,1,0,1,0.0
2009,39,T074,1,0,1,0.0
2009,39,T082,4,0,4,0.0
2009,39,T090,8,0,8,0.0
2009,39,T094,1,0,1,0.0
2009,39,T095,2,0,2,0.0
2009,39,T102,5,0,5,0.0
2009,39,T115,5,0,5,0.0
2009,39,T128,16,0,16,0.0
2009,39,T138,3,0,3,0.0
2009,39,T144,7,0,7,0.0
2009,39,T151,2,0,2,0.0
2009,39,T152,1,0,1,0.0
2009,39,T158,8,0,8,0.0
2009,39,T160,3,0,3,0.0
2009,39,T200,10,0,10,0.0
2009,39,T222,1,0,1,0.0
2009,39,T223,6,0,6,0.0
2009,39,T225,27,0,27,0.0
2009,39,T228,1,0,1,0.0
2009,39,T229,1,0,1,0.0
2009,39,T230,1,0,1,0.0
2009,39,T909,17,0,17,0.0
2009,39,T915,10,0,10,0.0
2009,39,T916,1,0,1,0.0
2009,39,T918,6,0,6,0.0
2010,22,T905,2,0,2,0.0
2010,22,T912,67,0,67,0.0
2010,22,T913,1,0,1,0.0
2010,22,T918,6,0,6,0.0
2010,23,T002,7,0,7,0.0
2010,23,T003,2,0,2,0.0
2010,23,T011,2,0,2,0.0
2010,23,T016,1,0,1,0.0
2010,23,T028,1,0,1,0.0
2010,23,T031,1,0,1,0.0
2010,23,T033,1,0,1,0.0
2010,23,T039,1,0,1,0.0
2010,23,T043,1,0,1,0.0
2010,23,T046,1,0,1,0.0
2010,23,T048,5,0,5,0.0
2010,23,T049,2,0,2,0.0
2010,23,T062,1,0,1,0.0
2010,23,T063,2,0,2,0.0
2010,23,T066,1,0,1,0.0
2010,23,T068,3,0,3,0.0
2010,23,T069,2,0,2,0.0
2010,23,T073,2,0,2,0.0
2010,23,T074,13,0,13,0.0
2010,23,T094,1,0,1,0.0
2010,23,T102,3,0,3,0.0
2010,23,T115,2,0,2,0.0
2010,23,T135,3,0,3,0.0
2010,23,T138,2,0,2,0.0
2010,23,T144,1,0,1,0.0
2010,23,T147,1,0,1,0.0
2010,23,T148,1,0,1,0.0
2010,23,T151,5,0,5,0.0
2010,23,T153,1,0,1,0.0
2010,23,T159,23,0,23,0.0
2010,23,T160,3,0,3,0.0
2010,23,T209,1,0,1,0.0
2010,23,T218,3,0,3,0.0
2010,23,T220,1,0,1,0.0
2010,23,T223,1,0,1,0.0
2010,23,T904,2,0,2,0.0
2010,23,T905,4,0,4,0.0
2010,23,T911,16,0,16,0.0
2010,23,T918,2,0,2,0.0
2010,24,T002,55,0,55,0.0
2010,24,T003,2,0,2,0.0
2010,24,T012,4,0,4,0.0
2010,24,T030,2,0,2,0.0
2010,24,T033,1,0,1,0.0
2010,24,T045,1,0,1,0.0
2010,24,T046,1,0,1,0.0
2010,24,T048,10,0,10,0.0
2010,24,T054B,3,0,3,0.0
2010,24,T062,2,0,2,0.0
2010,24,T063,36,0,36,0.0
2010,24,T065,5,0,5,0.0
2010,24,T066,10,0,10,0.0
2010,24,T068,1,0,1,0.0
2010,24,T069,1,0,1,0.0
2010,24,T073,22,0,22,0.0
2010,24,T074,13,0,13,0.0
2010,24,T079,38,0,38,0.0
2010,24,T080,5,0,5,0.0
2010,24,T082,8,0,8,0.0
2010,24,T089,1,0,1,0.0
2010,24,T090,2,0,2,0.0
2010,24,T094,3,0,3,0.0
2010,24,T114,8,0,8,0.0
2010,24,T115,11,0,11,0.0
2010,24,T135,42,0,42,0.0
2010,24,T138,4,0,4,0.0
2010,24,T144,3,0,3,0.0
2010,24,T148,1,0,1,0.0
2010,24,T153,2,0,2,0.0
2010,24,T158,4,0,4,0.0
2010,24,T159,55,0,55,0.0
2010,24,T160,10,0,10,0.0
2010,24,T200,2,0,2,0.0
2010,24,T212,41,0,41,0.0
2010,24,T223,3,0,3,0.0
2010,24,T224,2,0,2,0.0
2010,24,T226,6,0,6,0.0
2010,24,T227,6,0,6,0.0
2010,24,T901,24,0,24,0.0
2010,24,T903,52,0,52,0.0
2010,24,T912,147,0,147,0.0
2010,24,T915,27,0,27,0.0
2010,24,T916,2,0,2,0.0
2010,25,T002,3,0,3,0.0
2010,25,T003,9,0,9,0.0
2010,25,T008,26,0,26,0.0
2010,25,T011,2,0,2,0.0
2010,25,T012,11,0,11,0.0
2010,25,T013,4,0,4,0.0
2010,25,T018,2,0,2,0.0
2010,25,T028,1,0,1,0.0
2010,25,T030,26,0,26,0.0
2010,25,T039,6,0,6,0.0
2010,25,T043,2,0,2,0.0
2010,25,T045,2,0,2,0.0
2010,25,T046,10,0,10,0.0
2010,25,T048,22,0,22,0.0
2010,25,T049,1,0,1,0.0
2010,25,T054A,4,0,4,0.0
2010,25,T054B,1,0,1,0.0
2010,25,T061,4,0,4,0.0
2010,25,T062,5,0,5,0.0
2010,25,T063,50,0,50,0.0
2010,25,T065,8,0,8,0.0
2010,25,T068,1,0,1,0.0
2010,25,T069,10,0,10,0.0
2010,25,T079,9,0,9,0.0
2010,25,T082,1,0,1,0.0
2010,25,T089,94,0,94,0.0
2010,25,T090,40,0,40,0.0
2010,25,T094,22,0,22,0.0
2010,25,T095,20,0,20,0.0
2010,25,T102,4,0,4,0.0
2010,25,T115,24,0,24,0.0
2010,25,T128,2,0,2,0.0
2010,25,T135,89,0,89,0.0
2010,25,T138,25,0,25,0.0
2010,25,T144,22,0,22,0.0
2010,25,T147,14,0,14,0.0
2010,25,T148,1,0,1,0.0
2010,25,T151,8,0,8,0.0
2010,25,T153,2,0,2,0.0
2010,25,T155,2,0,2,0.0
2010,25,T158,21,0,21,0.0
2010,25,T159,129,0,129,0.0
2010,25,T160,24,0,24,0.0
2010,25,T209,2,0,2,0.0
2010,25,T212,28,0,28,0.0
2010,25,T218,2,0,2,0.0
2010,25,T220,3,0,3,0.0
2010,25,T221,5,0,5,0.0
2010,25,T222,10,0,10,0.0
2010,25,T223,16,0,16,0.0
2010,25,T224,3,0,3,0.0
2010,25,T225,30,0,30,0.0
2010,25,T227,5,0,5,0.0
2010,25,T228,1,0,1,0.0
2010,25,T230,2,0,2,0.0
2010,25,T901,17,0,17,0.0
2010,25,T903,10,0,10,0.0
2010,25,T905,369,0,369,0.0
2010,25,T906,32,0,32,0.0
2010,25,T912,423,1,422,2.3640661938534278
2010,26,T002,6,0,6,0.0
2010,26,T003,12,0,12,0.0
2010,26,T008,60,0,60,0.0
2010,26,T009,2,0,2,0.0
2010,26,T011,3,0,3,0.0
2010,26,T013,5,0,5,0.0
2010,26,T018,1,0,1,0.0
2010,26,T028,3,0,3,0.0
2010,26,T030,1,0,1,0.0
2010,26,T033,2,0,2,0.0
2010,26,T039,9,0,9,0.0
2010,26,T046,1,0,1,0.0
2010,26,T047,1,0,1,0.0
2010,26,T048,37,0,37,0.0
2010,26,T049,2,0,2,0.0
2010,26,T054B,3,0,3,0.0
2010,26,T061,1,0,1,0.0
2010,26,T063,2,0,2,0.0
2010,26,T065,6,0,6,0.0
2010,26,T066,1,0,1,0.0
2010,26,T069,10,0,10,0.0
2010,26,T073,3,0,3,0.0
2010,26,T074,10,0,10,0.0
2010,26,T079,11,0,11,0.0
2010,26,T081,1,0,1,0.0
2010,26,T082,3,0,3,0.0
2010,26,T089,40,0,40,0.0
2010,26,T090,22,0,22,0.0
2010,26,T094,20,0,20,0.0
2010,26,T095,1,0,1,0.0
2010,26,T114,1,0,1,0.0
2010,26,T128,9,0,9,0.0
2010,26,T135,63,0,63,0.0
2010,26,T138,21,0,21,0.0
2010,26,T144,3,0,3,0.0
2010,26,T147,7,0,7,0.0
2010,26,T148,5,0,5,0.0
2010,26,T151,7,0,7,0.0
2010,26,T152,1,0,1,0.0
2010,26,T158,8,0,8,0.0
2010,26,T159,15,0,15,0.0
2010,26,T200,4,0,4,0.0
2010,26,T209,26,0,26,0.0
2010,26,T218,20,0,20,0.0
2010,26,T220,43,0,43,0.0
2010,26,T221,14,0,14,0.0
2010,26,T222,26,0,26,0.0
2010,26,T223,12,0,12,0.0
2010,26,T224,1,0,1,0.0
2010,26,T225,2,0,2,0.0
2010,26,T226,11,0,11,0.0
2010,26,T227,3,0,3,0.0
2010,26,T228,16,0,16,0.0
2010,26,T230,7,0,7,0.0
2010,26,T901,39,0,39,0.0
2010,26,T903,8,0,8,0.0
2010,26,T905,50,0,50,0.0
2010,26,T906,15,0,15,0.0
2010,26,T912,301,0,301,0.0
2010,26,T915,6,0,6,0.0
2010,27,T002,719,1,718,1.3908205841446453
2010,27,T009,3,0,3,0.0
2010,27,T011,16,0,16,0.0
2010,27,T012,26,0,26,0.0
2010,27,T017,16,0,16,0.0
2010,27,T028,3,0,3,0.0
2010,27,T030,76,0,76,0.0
2010,27,T033,20,0,20,0.0
2010,27,T039,4,0,4,0.0
2010,27,T043,13,0,13,0.0
2010,27,T046,11,0,11,0.0
2010,27,T047,2,0,2,0.0
2010,27,T048,63,0,63,0.0
2010,27,T054A,5,0,5,0.0
2010,27,T054B,3,0,3,0.0
2010,27,T061,1,0,1,0.0
2010,27,T062,13,0,13,0.0
2010,27,T063,363,0,363,0.0
2010,27,T065,1,0,1,0.0
2010,27,T066,4,0,4,0.0
2010,27,T068,3,0,3,0.0
2010,27,T069,5,0,5,0.0
2010,27,T073,65,0,65,0.0
2010,27,T074,63,0,63,0.0
2010,27,T083,10,0,10,0.0
2010,27,T089,143,0,143,0.0
2010,27,T090,15,0,15,0.0
2010,27,T094,32,0,32,0.0
2010,27,T095,107,0,107,0.0
2010,27,T102,9,0,9,0.0
2010,27,T114,19,0,19,0.0
2010,27,T115,39,0,39,0.0
2010,27,T128,6,0,6,0.0
2010,27,T135,153,0,153,0.0
2010,27,T138,1,0,1,0.0
2010,27,T144,33,0,33,0.0
2010,27,T148,1,0,1,0.0
2010,27,T151,21,0,21,0.0
2010,27,T152,55,0,55,0.0
2010,27,T153,1,0,1,0.0
2010,27,T158,526,0,526,0.0
2010,27,T159,294,0,294,0.0
2010,27,T160,36,0,36,0.0
2010,27,T200,40,0,40,0.0
2010,27,T209,4,0,4,0.0
2010,27,T212,49,0,49,0.0
2010,27,T218,92,0,92,0.0
2010,27,T220,91,0,91,0.0
2010,27,T221,56,0,56,0.0
2010,27,T222,146,0,146,0.0
2010,27,T223,123,0,123,0.0
2010,27,T224,7,0,7,0.0
2010,27,T225,94,0,94,0.0
2010,27,T226,50,0,50,0.0
2010,27,T227,3,0,3,0.0
2010,27,T228,100,0,100,0.0
2010,27,T230,52,0,52,0.0
2010,27,T901,48,0,48,0.0
2010,27,T903,126,0,126,0.0
2010,27,T905,65,0,65,0.0
2010,27,T908,7,0,7,0.0
2010,27,T912,36,0,36,0.0
2010,27,T913,96,0,96,0.0
2010,27,T916,41,0,41,0.0
2010,28,T002,82,0,82,0.0
2010,28,T003,16,0,16,0.0
2010,28,T008,1,0,1,0.0
2010,28,T009,13,0,13,0.0
2010,28,T011,5,0,5,0.0
2010,28,T017,17,0,17,0.0
2010,28,T018,59,0,59,0.0
2010,28,T028,15,0,15,0.0
2010,28,T030,37,0,37,0.0
2010,28,T039,47,0,47,0.0
2010,28,T046,7,0,7,0.0
2010,28,T047,12,0,12,0.0
2010,28,T048,18,0,18,0.0
2010,28,T049,8,0,8,0.0
2010,28,T054A,1,0,1,0.0
2010,28,T054B,36,0,36,0.0
2010,28,T061,50,0,50,0.0
2010,28,T063,107,0,107,0.0
2010,28,T065,8,0,8,0.0
2010,28,T066,11,0,11,0.0
2010,28,T069,59,0,59,0.0
2010,28,T073,44,0,44,0.0
2010,28,T074,6,0,6,0.0
2010,28,T079,26,0,26,0.0
2010,28,T080,3,0,3,0.0
2010,28,T081,9,0,9,0.0
2010,28,T082,19,0,19,0.0
2010,28,T083,9,0,9,0.0
2010,28,T089,132,0,132,0.0
2010,28,T090,12,0,12,0.0
2010,28,T094,11,0,11,0.0
2010,28,T095,36,0,36,0.0
2010,28,T102,8,0,8,0.0
2010,28,T114,5,0,5,0.0
2010,28,T115,3,0,3,0.0
2010,28,T128,33,0,33,0.0
2010,28,T144,2,0,2,0.0
2010,28,T147,48,0,48,0.0
2010,28,T151,155,0,155,0.0
2010,28,T152,12,0,12,0.0
2010,28,T155,2,0,2,0.0
2010,28,T159,117,0,117,0.0
2010,28,T160,22,0,22,0.0
2010,28,T200,10,0,10,0.0
2010,28,T209,22,0,22,0.0
2010,28,T212,66,0,66,0.0
2010,28,T220,55,0,55,0.0
2010,28,T221,1,0,1,0.0
2010,28,T222,23,0,23,0.0
2010,28,T223,14,1,13,71.42857142857143
2010,28,T224,36,0,36,0.0
2010,28,T225,42,0,42,0.0
2010,28,T226,43,0,43,0.0
2010,28,T227,14,0,14,0.0
2010,28,T228,27,0,27,0.0
2010,28,T230,21,0,21,0.0
2010,28,T901,197,0,197,0.0
2010,28,T906,68,0,68,0.0
2010,28,T912,146,0,146,0.0
2010,28,T913,284,0,284,0.0
2010,28,T915,92,0,92,0.0
2010,28,T918,368,0,368,0.0
2010,28,T920,1,0,1,0.0
2010,29,T002,486,3,483,6.172839506172839
2010,29,T008,116,0,116,0.0
2010,29,T011,13,0,13,0.0
2010,29,T012,4,0,4,0.0
2010,29,T013,2,0,2,0.0
2010,29,T017,27,0,27,0.0
2010,29,T018,3,0,3,0.0
2010,29,T028,12,0,12,0.0
2010,29,T031,10,0,10,0.0
2010,29,T033,1,0,1,0.0
2010,29,T035,1,0,1,0.0
2010,29,T039,7,0,7,0.0
2010,29,T046,10,0,10,0.0
2010,29,T047,9,0,9,0.0
2010,29,T048,6,0,6,0.0
2010,29,T049,49,0,49,0.0
2010,29,T054A,2,0,2,0.0
2010,29,T061,2,0,2,0.0
2010,29,T063,4,0,4,0.0
2010,29,T065,73,1,72,13.698630136986301
2010,29,T066,17,1,16,58.8235294117647
2010,29,T068,3,0,3,0.0
2010,29,T069,4,0,4,0.0
2010,29,T073,5,0,5,0.0
2010,29,T074,257,0,257,0.0
2010,29,T080,9,0,9,0.0
2010,29,T081,1,0,1,0.0
2010,29,T082,46,0,46,0.0
2010,29,T083,21,0,21,0.0
2010,29,T089,45,0,45,0.0
2010,29,T090,11,0,11,0.0
2010,29,T094,5,0,5,0.0
2010,29,T095,19,0,19,0.0
2010,29,T099,1,0,1,0.0
2010,29,T102,4,0,4,0.0
2010,29,T114,23,0,23,0.0
2010,29,T115,12,0,12,0.0
2010,29,T128,5,0,5,0.0
2010,29,T135,125,0,125,0.0
2010,29,T138,159,0,159,0.0
2010,29,T147,60,0,60,0.0
2010,29,T148,11,0,11,0.0
2010,29,T152,1,0,1,0.0
2010,29,T158,66,0,66,0.0
2010,29,T159,14,0,14,0.0
2010,29,T160,40,0,40,0.0
2010,29,T200,7,0,7,0.0
2010,29,T209,7,0,7,0.0
2010,29,T212,43,0,43,0.0
2010,29,T218,23,0,23,0.0
2010,29,T221,24,0,24,0.0
2010,29,T222,6,0,6,0.0
2010,29,T223,50,0,50,0.0
2010,29,T224,12,0,12,0.0
2010,29,T225,6,0,6,0.0
2010,29,T226,5,0,5,0.0
2010,29,T227,12,0,12,0.0
2010,29,T228,54,0,54,0.0
2010,29,T230,8,0,8,0.0
2010,29,T231,14,0,14,0.0
2010,29,T232,1,0,1,0.0
2010,29,T901,62,1,61,16.129032258064516
2010,29,T903,27,0,27,0.0
2010,29,T905,76,0,76,0.0
2010,29,T908,9,0,9,0.0
2010,29,T912,71,0,71,0.0
2010,29,T913,40,0,40,0.0
2010,29,T918,67,0,67,0.0
2010,30,T002,11,0,11,0.0
2010,30,T002A,41,0,41,0.0
2010,30,T002B,9,0,9,0.0
2010,30,T003,19,0,19,0.0
2010,30,T008,39,0,39,0.0
2010,30,T009,86,1,85,11.627906976744185
2010,30,T011,10,0,10,0.0
2010,30,T012,10,0,10,0.0
2010,30,T013,7,0,7,0.0
2010,30,T017,3,0,3,0.0
2010,30,T018,20,0,20,0.0
2010,30,T028,2,0,2,0.0
2010,30,T030,5,0,5,0.0
2010,30,T031,23,0,23,0.0
2010,30,T033,1,0,1,0.0
2010,30,T035,20,0,20,0.0
2010,30,T039,25,0,25,0.0
2010,30,T043,1,0,1,0.0
2010,30,T046,6,0,6,0.0
2010,30,T047,2,0,2,0.0
2010,30,T048,37,0,37,0.0
2010,30,T049,3,0,3,0.0
2010,30,T054A,3,0,3,0.0
2010,30,T054B,10,0,10,0.0
2010,30,T061,7,0,7,0.0
2010,30,T062,3,0,3,0.0
2010,30,T063,6,0,6,0.0
2010,30,T065,2,0,2,0.0
2010,30,T066,17,0,17,0.0
2010,30,T068,7,0,7,0.0
2010,30,T069,5,0,5,0.0
2010,30,T073,18,0,18,0.0
2010,30,T074,20,0,20,0.0
2010,30,T077,3,0,3,0.0
2010,30,T079,2,0,2,0.0
2010,30,T080,11,0,11,0.0
2010,30,T081,5,0,5,0.0
2010,30,T082,25,1,24,40.0
2010,30,T083,28,0,28,0.0
2010,30,T089,2,0,2,0.0
2010,30,T090,14,0,14,0.0
2010,30,T094,12,0,12,0.0
2010,30,T095,9,0,9,0.0
2010,30,T099,2,0,2,0.0
2010,30,T102,5,0,5,0.0
2010,30,T114,5,0,5,0.0
2010,30,T115,12,0,12,0.0
2010,30,T128,39,0,39,0.0
2010,30,T135,9,0,9,0.0
2010,30,T138,1,0,1,0.0
2010,30,T144,1,0,1,0.0
2010,30,T147,27,0,27,0.0
2010,30,T148,20,0,20,0.0
2010,30,T151,19,0,19,0.0
2010,30,T152,3,0,3,0.0
2010,30,T155,8,0,8,0.0
2010,30,T158,34,0,34,0.0
2010,30,T159,10,0,10,0.0
2010,30,T160,21,0,21,0.0
2010,30,T209,12,0,12,0.0
2010,30,T212,45,0,45,0.0
2010,30,T218,12,0,12,0.0
2010,30,T220,12,0,12,0.0
2010,30,T221,23,0,23,0.0
2010,30,T223,76,0,76,0.0
2010,30,T224,13,0,13,0.0
2010,30,T225,7,0,7,0.0
2010,30,T226,22,0,22,0.0
2010,30,T227,5,0,5,0.0
2010,30,T228,12,0,12,0.0
2010,30,T230,29,0,29,0.0
2010,30,T231,4,0,4,0.0
